般	옮길 반	ハン	—	一般	いっぱん	일반	N2	
貿	무역할 무	ボウ	—	貿易	ぼうえき	무역	N2	
講	외울 강	コウ	—	講義	こうぎ	강의	N2	
装	裝의 俗字	ソウ・ショウ	よそお(う)・よそお(い)	包装	ほうそう	포장	N2	
諸	모든 제	ショ	もろ	諸国	しょこく	여러 나라	N2	
劇	심할 극	ゲキ	—	劇場	げきじょう	극장	N2	
河	물 하	カ	かわ	河	かわ	강	N2	
航	쌍배 항	コウ	—	航海	こうかい	항해	N2	
鉄	쇠 철	テツ	くろがね	地下鉄	ちかてつ	지하철	N2	
児	아이 아	ジ・ニ	こ	児童	じどう	아동	N2	
禁	금할 금	キン	—	禁止	きんし	금지	N2	
印	도장 인	イン	しるし	印象	いんしょう	인상	N2	
逆	거스를 역	ギャク・ゲキ	さか・さか(さ)	逆	ぎゃく	반대	N2	
換	바꿀 환	カン	か(える)	交換	こうかん	교환	N2	
久	오랠 구	キュウ・ク	ひさ(しい)	久しぶり	ひさしぶり	오랜만	N2	
油	기름 유	ユ・ユウ	あぶら	醤油	しょうゆ	간장	N2	
暴	사나울 포	ボウ・バク	あば(く)・あば(れる)	乱暴	らんぼう	난폭함	N2	
輪	바퀴 륜	リン	わ	指輪	ゆびわ	반지	N2	
占	점칠 점	セン	し(める)・うらな(う)	占める	しめる	차지하다	N2	
植	심을 식	ショク	う(える)・う(わる)	植える	うえる	심다	N2	
清	맑을 청	セイ・ショウ	きよ(い)・きよ(まる)	清む	すむ	맑아지다	N2	
倍	곱 배	バイ	—	倍	ばい	배	N2	
均	고를 균	キン	なら(す)	平均	へいきん	평균	N2	
億	억 억	オク	—	億	おく	억	N2	
圧	누를 압	アツ・エン	お(す)・へ(す)	圧縮	あっしゅく	압축	N2	
芸	재주 예	ゲイ	—	芸術	げいじゅつ	예술	N2	
署	관청 서	ショ	—	署名	しょめい	서명	N2	
伸	펼 신	シン	の(びる)・の(ばす)	伸ばす	のばす	늘이다	N2	
停	머무를 정	テイ	と(める)・と(まる)	停電	ていでん	정전	N2	
爆	불터질 폭	バク	は(ぜる)	爆発	ばくはつ	폭발	N2	
陸	뭍 륙	リク・ロク	おか	大陸	たいりく	대륙	N2	
玉	구슬 옥	ギョク	たま・たま-	玉	たま	구슬	N2	
波	물결 파	ハ	なみ	波	なみ	파도	N2	
帯	띠 대	タイ	お(びる)・おび	一帯	いったい	일대	N2	
延	미칠 연	エン	の(びる)・の(べる)	延期	えんき	연기	N2	
羽	깃 우	ウ	は・わ	羽根	はね	깃털	N2	
固	굳을 고	コ	かた(める)・かた(まる)	固まる	かたまる	굳다	N2	
則	법칙 칙	ソク	—	規則	きそく	규칙	N2	
乱	어지러울 란	ラン・ロン	みだ(れる)・みだ(る)	混乱	こんらん	혼란	N2	
普	넓을 보	フ	—	普通	ふつう	보통	N2	
司	맡을 사	シ	つかさど(る)	上司	じょうし	상사	N2	
康	편안 강	コウ	—	健康	けんこう	건강	N2	
測	측량할 측	ソク	はか(る)	予測	よそく	예측	N2	
豊	풍년 풍	ホウ	ゆた(か)	豊作	ほうさく	풍작	N2	
善	착할 선	ゼン	よ(い)・い(い)	改善	かいぜん	개선	N2	
厚	두터울 후	コウ	あつ(い)・あか	厚い	あつい	두껍다	N2	
齢	나이 령	レイ	よわい・とし	年齢	ねんれい	연령	N2	
囲	에워쌀 위	イ	かこ(む)・かこ(う)	周囲	しゅうい	주위	N2	
卒	군사 졸	ソツ・シュツ	そっ(する)・お(える)	卒業	そつぎょう	졸업	N2	
略	다스릴 략	リャク	ほぼ・はぶ(く)	省略	しょうりゃく	생략	N2	
承	받들 승	ショウ・ジョウ	うけたまわ(る)・う(ける)	承知	しょうちする	승낙	N2	
順	순할 순	ジュン	—	順番	じゅんばん	순서·차례	N2	
級	등급 급	キュウ	—	級	きゅう	급	N2	
岩	巖의 俗字	ガン	いわ	岩	いわ	바위	N2	
練	익힐 련	レン	ね(る)・ね(り)	練習	れんしゅう	연습	N2	
了	마칠 료	リョウ	—	完了	かんりょう	완료	N2	
庁	관청 청	チョウ・テイ	やくしょ	官庁	かんちょう	관청	N2	
城	보루 성	ジョウ・セイ	しろ	城	しろ	성	N2	
救	구원할 구	キュウ	すく(う)	救う	すくう	구하다	N2	
層	겹 층	ソウ	—	一層	いっそう	한층	N2	
版	조각 판	ハン	—	出版	しゅっぱん	출판	N2	
令	명령 령	レイ	—	命令	めいれい	명령	N2	
角	뿔 각	カク	かど・つの	角	かど	모퉁이	N2	
絡	헌솜 락	ラク	から(む)・から(まる)	連絡	れんらく	연락	N2	
損	덜 손	ソン	そこ(なう)・そこな(う)	損害	そんがい	손해	N2	
募	모을 모	ボ	つの(る)	募集	ぼしゅう	모집	N2	
裏	속 리	リ	うら	裏	うら	뒷면	N2	
仏	부처 불	ブツ・フツ	ほとけ	仏	ほとけ	부처	N2	
績	길쌈 적	セキ	—	成績	せいせき	성적	N2	
築	쌓을 축	チク	きず(く)	建築	けんちく	건축	N2	
貨	재화 화	カ	たから	硬貨	こうか	동전	N2	
志	뜻 지	シ	シリング・こころざ(す)	同志	どうし	동지	N2	
混	섞을 혼	コン	ま(じる)・ま(ざる)	混乱	こんらん	혼란	N2	
昇	해 돋을 승	ショウ	のぼ(る)	昇る	のぼる	떠오르다	N2	
血	피 혈	ケツ	ち	血	ち	피	N2	
温	따뜻할 온	オン	あたた(かい)	気温	きおん	기온	N2	
季	끝 계	キ	—	季節	きせつ	계절	N2	
星	별 성	セイ・ショウ	ほし	星	ほし	별	N2	
永	길 영	エイ	なが(い)	永久	えいきゅう	영구	N2	
著	나타날 저	チョ・チャク	あらわ(す)・いちじる(しい)	著す	あらわす	저술하다	N2	
誌	기록할 지	シ	—	雑誌	ざっし	잡지	N2	
庫	곳집 고	コ	—	冷蔵庫	れいぞうこ	냉장고	N2	广 집 ＋ 車 수레 → 수레를 넣어두는 집 → 창고
刊	책 펴낼 간	カン	—	刊行	かんこう	간행	N2	
像	모양 상	ゾウ	—	画像	がぞう	이미지	N2	
香	향내 향	コウ・キョウ	か・かお(り)	香り	かおり	향기	N2	
坂	언덕 판	ハン	さか	坂	さか	언덕	N2	
底	밑 저	テイ	そこ	徹底	てってい	철저	N2	
布	베 포	フ・ホ	ぬの・し(く)	財布	さいふ	지갑	N2	
寺	절 사	ジ	てら	寺	てら	절	N2	
宇	집 우	ウ	—	宇宙	うちゅう	우주	N2	
巨	클 거	キョ	—	巨大	きょだい	거대함	N2	
震	떨 진	シン	ふる(える)	地震	じしん	지진	N2	
希	바랄 희	キ	—	希望	きぼう	희망	N2	
触	닿을 촉	ショク	ふ(れる)・さわ(る)	触る	さわる	만지다	N2	
依	의지할 의	イ・エ	よ(る)	依然	いぜん	여전히	N2	
汚	더러울 오	オ	けが(す)・けが(れる)	汚い	きたない	더럽다	N2	
枚	줄기 매	マイ・バイ	—	枚数	まいすう	장수	N2	
複	겹옷 복	フク	—	複雑	ふくざつ	복잡함	N2	
郵	역말 우	ユウ	—	郵便局	ゆうびんきょく	우체국	N2	
仲	버금 중	チュウ	なか	仲間	なかま	동료	N2	
栄	영화 영	エイ・ヨウ	さか(える)・は(え)	栄養	えいよう	영양	N2	
札	패 찰	サツ	ふだ	札	さつ	지폐	N2	
恵	은혜 혜	ケイ・エ	めぐ(む)・めぐ(み)	知恵	ちえ	지혜	N2	
板	널조각 판	ハン・バン	いた	黒板	こくばん	칠판	N2	
節	마디 절	セツ・セチ	ふし・のっと	季節	きせつ	계절	N2	
骨	뼈 골	コツ	ほね	骨折	こっせつ	골절	N2	
傾	기울 경	ケイ	かたむ(く)・かたむ(ける)	傾向	けいこう	경향	N2	
届	이를 계	カイ	とど(ける)・とど(く)	届ける	とどける	배달하다	N2	
巻	책 권	カン・ケン	ま(く)・まき	巻く	まく	감다	N2	
燃	불사를 연	ネン	も(える)・も(やす)	燃える	もえる	타다	N2	
包	꾸릴 포	ホウ	つつ(む)・くる(む)	包む	つつむ	싸다	N2	
駐	머무를 주	チュウ	—	駐車	ちゅうしゃ	주차	N2	
賃	품팔이 임	チン	—	家賃	やちん	집세	N2	
紹	이을 소	ショウ	—	紹介	しょうかい	소개	N2	
雇	새이름 고	コ	やと(う)	雇う	やとう	고용하다	N2	
替	바꿀 체	タイ	か(える)・か(え-)	取り替える	とりかえる	바꾸다	N2	
預	미리 예	ヨ	あず(ける)・あず(かる)	預かる	あずかる	맡다	N2	
焼	불사를 소	ショウ	や(く)・や(き)	焼く	やく	굽다	N2	
簡	대쪽 간	カン・ケン	えら(ぶ)・ふだ	簡単	かんたん	간단함	N2	
章	문채 장	ショウ	—	文章	ぶんしょう	문장	N2	
臓	오장 장	ゾウ	はらわた	心臓	しんぞう	심장	N2	
律	법 률	リツ	—	法律	ほうりつ	법률	N2	
贈	보낼 증	ゾウ・ソウ	おく(る)	贈り物	おくりもの	선물	N2	
照	비출 조	ショウ	て(る)・て(らす)	対照	たいしょう	대조	N2	
宙	집 주	チュウ	—	宇宙	うちゅう	우주	N2	
薄	숲 박	ハク	うす(い)・うす-	薄い	うすい	얇다	N2	
群	무리 군	グン	む(れる)・む(れ)	群	ぐん	무리	N2	
秒	까끄라기 묘	ビョウ	—	秒	びょう	초	N2	
操	잡을 조	ソウ・サン	みさお・あやつ(る)	操作	そうさ	조작	N2	
奥	깊을 오	オウ	おく・おく(まる)	奥さん	おくさん	부인	N2	
詰	물을 힐	キツ・キチ	つ(める)・つ(め)	詰める	つめる	채우다	N2	
双	쌍 쌍	ソウ	ふた・たぐい	双子	ふたご	쌍둥이	N2	
刺	찌를 자	シ	さ(す)・さ(さる)	刺す	さす	찌르다	N2	
壁	벽 벽	ヘキ	かべ	壁	かべ	벽	N2	
仮	假의 略字	カ・ケ	かり・かり-	平仮名	ひらがな	히라가나	N2	
純	실 순	ジュン	—	単純	たんじゅん	단순함	N2	
看	볼 간	カン	み(る)	看護婦	かんごふ	간호사	N2	
翌	다음날 익	ヨク	—	翌日	よくじつ	다음 날	N2	
快	기분이 좋을 쾌	カイ	こころよ(い)	快適	かいてき	쾌적함	N2	
片	조각 편	ヘン	かた-・かた	片仮名	かたかな	가타카나	N2	
敬	공경할 경	ケイ・キョウ	うやま(う)	尊敬	そんけい	존경	N2	
悩	번뇌할 뇌	ノウ	なや(む)・なや(ます)	悩む	なやむ	고민하다	N2	
泉	샘 천	セン	いずみ	泉	いずみ	샘	N2	
皮	가죽 피	ヒ	かわ	皮	かわ	껍질	N2	
漁	물고기 잡을 어	ギョ・リョウ	あさ(る)	漁師	りょうし	어부	N2	
荒	거칠 황	コウ	あ(らす)・あ(れる)	荒廃	こうはい	황폐	N2	
貯	쌓을 저	チョ	—	貯金	ちょきん	저금	N2	
硬	굳을 경	コウ	かた(い)	硬い	かたい	딱딱하다	N2	
埋	묻을 매	マイ	う(める)・う(まる)	埋まる	うまる	묻히다	N2	
柱	기둥 주	チュウ	はしら	電柱	でんちゅう	전봇대	N2	
祭	제사 제	サイ	まつ(る)・まつ(り)	お祭り	おまつり	축제	N2	
袋	자루 대	タイ・ダイ	ふくろ	手袋	てぶくろ	장갑	N2	
筆	붓 필	ヒツ	ふで	鉛筆	えんぴつ	연필	N2	
訓	가르칠 훈	クン・キン	おし(える)・よ(む)	訓練	くんれん	훈련	N2	
浴	깨끗이할 욕	ヨク	あ(びる)・あ(びせる)	浴びる	あびる	뒤집어쓰다	N2	
童	아이 동	ドウ	わらべ	児童	じどう	아동	N2	
宝	보배 보	ホウ	たから	宝石	ほうせき	보석	N2	
封	봉할 봉	フウ・ホウ	—	封筒	ふうとう	봉투	N2	
胸	가슴 흉	キョウ	むね・むな-	胸	むね	가슴	N2	
砂	모래 사	サ・シャ	すな	砂糖	さとう	설탕	N2	
塩	鹽의 俗字	エン	しお	塩	しお	소금	N2	
賢	어질 현	ケン	かしこ(い)	賢い	かしこい	현명하다	N2	
腕	팔뚝 완	ワン	うで	腕	うで	팔	N2	
較	견줄 교	カク・コウ	くら(べる)	比較	ひかく	비교	N2	
兆	조짐 조	チョウ	きざ(す)・きざ(し)	前兆	ぜんちょう	전조	N2	
床	牀의 俗字	ショウ	とこ・ゆか	床屋	とこや	이발소	N2	
畑	화전 전	—	はた・はたけ	畑	はたけ	밭	N2	
毛	털 모	モウ	け	毛	け	털	N2	
緑	푸를 록	リョク・ロク	みどり	緑	みどり	초록	N2	
尊	존귀할 존	ソン	たっと(い)・とうと(い)	尊敬	そんけい	존경	N2	
祝	빌 축	シュク・シュウ	いわ(う)	お祝い	おいわい	축하	N2	
柔	부드러울 유	ジュウ・ニュウ	やわ(らか)・やわ(らかい)	柔道	じゅうどう	유도	N2	
殿	대궐 전	デン・テン	との	殿	どの	님	N2	
濃	짙을 농	ノウ	こ(い)	濃い	こい	진하다	N2	
液	즙 액	エキ	—	血液	けつえき	혈액	N2	
衣	옷 의	イ・エ	ころも・きぬ	衣料	いりょう	의류	N2	
肩	어깨 견	ケン	かた	肩	かた	어깨	N2	
零	조용히 오는 비 령	レイ	ぜろ・こぼ(す)	零	れい	영	N2	
幼	어릴 유	ヨウ	おさな(い)	幼い	おさない	어리다	N2	
荷	연 하	カ	に	荷物	にもつ	짐	N2	
泊	머무를 박	ハク	と(まる)・と(める)	泊まる	とまる	묵다	N2	
黄	누를 황	コウ・オウ	き・こ-	黄色	きいろ	노랑	N2	
甘	달 감	カン	あま(い)・あま(える)	甘い	あまい	달다	N2	
臣	신하 신	シン・ジン	—	大臣	だいじん	장관	N2	
浅	얕을 천	セン	あさ(い)	浅い	あさい	얕다	N2	
掃	쓸 소	ソウ・シュ	は(く)	掃除	そうじ	청소	N2	
雲	구름 운	ウン	くも	雲	くも	구름	N2	
掘	팔 굴	クツ	ほ(る)	掘る	ほる	파다	N2	
捨	버릴 사	シャ	す(てる)	捨てる	すてる	버리다	N2	
軟	부드러울 연	ナン	やわ(らか)・やわ(らかい)	軟らかい	やわらかい	부드럽다	N2	
沈	성 심	チン・ジン	しず(む)・しず(める)	沈む	しずむ	가라앉다	N2	
凍	얼 동	トウ	こお(る)・こご(える)	凍る	こおる	얼다	N2	
乳	젖 유	ニュウ	ちち・ち	牛乳	ぎゅうにゅう	우유	N2	
恋	그리워할 련	レン	こ(う)・こい	恋人	こいびと	연인	N2	
紅	붉을 홍	コウ・ク	べに・くれない	紅茶	こうちゃ	홍차	N2	
郊	성 밖 교	コウ	—	郊外	こうがい	교외	N2	
腰	허리 요	ヨウ	こし	腰	こし	허리	N2	
炭	숯 탄	タン	すみ	石炭	せきたん	석탄	N2	
踊	뛸	ヨウ	おど(る)	踊り	おどり	춤	N2	
冊	책 책	サツ・サク	ふみ	一冊	いっさつ	한 권	N2	
勇	날랠 용	ユウ	いさ(む)	勇気	ゆうき	용기	N2	
械	기계 계	カイ	—	機械	きかい	기계	N2	
珍	보배 진	チン	めずら(しい)・たから	珍しい	めずらしい	드물다	N2	
卵	알 난	ラン	たまご	卵	たまご	달걀	N2	
湖	호수 호	コ	みずうみ	湖	みずうみ	호수	N2	
狭	좁을 협	キョウ・コウ	せま(い)・せば(める)	狭い	せまい	좁다	N2	
喫	마실 끽	キツ	の(む)	喫茶店	きっさてん	찻집	N2	
干	방패 간	カン	ほ(す)・ほ(し-)	干す	ほす	말리다	N2	
虫	벌레 충	チュウ・キ	むし	虫	むし	벌레	N2	
刷	긁을 쇄	サツ	す(る)・は(く)	刷る	する	인쇄하다	N2	
湯	물 끓일 탕	トウ	ゆ	湯	ゆ	뜨거운 물	N2	
溶	물 질펀히 흐를 용	ヨウ	と(ける)・と(かす)	溶く	とく	풀다	N2	
暖	따뜻할 난	ダン・ノン	あたた(か)・あたた(かい)	暖かい	あたたかい	따뜻하다	N2	
鉱	쇳돌 광	コウ	あらがね	炭鉱	たんこう	탄광	N2	
泣	눈물 줄줄 흘릴 읍	キュウ	な(く)	泣く	なく	울다	N2	
涙	눈물 루	ルイ・レイ	なみだ	涙	なみだ	눈물	N2	
匹	짝 필	ヒツ	ひき	一匹	いっぴき	한 마리	N2	
孫	손자 손	ソン	まご	孫	まご	손자	N2	
鋭	날카로울 예	エイ	するど(い)	鋭い	するどい	날카롭다	N2	
枝	가지 지	シ	えだ	枝	えだ	가지	N2	
塗	바를 도	ト	ぬ(る)・ぬ(り)	塗る	ぬる	칠하다	N2	
軒	초헌 헌	ケン	のき	軒	のき	처마	N2	
毒	독 독	ドク	—	毒	どく	독	N2	
叫	부를 규	キョウ	さけ(ぶ)	叫ぶ	さけぶ	외치다	N2	
拝	절 배	ハイ	おが(む)・おろが(む)	拝見	はいけんする	삼가 봄	N2	
氷	얼음 빙	ヒョウ	こおり・ひ	氷	こおり	얼음	N2	
乾	마를 간	カン・ケン	かわ(く)・かわ(かす)	乾く	かわく	마르다	N2	
棒	몽둥이 봉	ボウ	—	泥棒	どろぼう	도둑	N2	
祈	빌 기	キ	いの(る)	祈る	いのる	빌다	N2	
拾	주울 습	シュウ・ジュウ	ひろ(う)	拾う	ひろう	줍다	N2	
粉	가루 분	フン	デシメートル・こ	粉	こな	가루	N2	
糸	실	シ	いと	糸	いと	실	N2	
綿	이어질 면	メン	わた	木綿	もめん	무명	N2	
汗	땀 한	カン	あせ	汗	あせ	땀	N2	
銅	구리 동	ドウ	あかがね	銅貨	どうか	동전	N2	
湿	젖을 습	シツ	しめ(る)	湿度	しつど	습도	N2	
咲	필 소	ショウ	さ(く)	咲く	さく	피다	N2	
召	부를 소	ショウ	め(す)	召し上がる	めしあがる	드시다	N2	
脂	기름 지	シ	あぶら	脂肪	しぼう	지방	N2	
蒸	찔 증	ジョウ・セイ	む(す)・む(れる)	蒸す	むす	찌다	N2	
肌	살 기	キ	はだ	肌	はだ	피부	N2	
耕	밭갈 경	コウ	たがや(す)	耕す	たがやす	갈다	N2	
鈍	무딜 둔	ドン	にぶ(い)・にぶ(る)	鈍い	にぶい	둔하다	N2	
泥	막힐 니	デイ・ナイ	どろ・なず(む)	泥棒	どろぼう	도둑	N2	
隅	모퉁이 우	グウ	すみ	隅	すみ	구석	N2	
灯	燈의 略字	トウ	ひ・ほ-	電灯	でんとう	전등	N2	
辛	매울 신	シン	から(い)・つら(い)	辛い	からい	맵다	N2	
磨	갈 마	マ	みが(く)・す(る)	磨く	みがく	닦다	N2	
麦	보리 맥	バク	むぎ	小麦	こむぎ	밀	N2	
姓	일가 성	セイ・ショウ	—	姓名	せいめい	성명	N2	
筒	사통대 통	トウ	つつ	封筒	ふうとう	봉투	N2	
鼻	코 비	ビ	はな	鼻	はな	코	N2	
粒	알 립	リュウ	つぶ	粒	つぶ	알갱이	N2	
詞	말씀 사	シ	ことば	助詞	じょし	조사	N2	
胃	밥통 위	イ	—	胃	い	위	N2	
畳	거듭 첩	ジョウ・チョウ	たた(む)・たたみ	畳	たたみ	다다미	N2	
机	느티나무 궤	キ	つくえ	机	つくえ	책상	N2	
膚	살갗 부	フ	はだ	皮膚	ひふ	피부	N2	
濯	씻을 탁	タク	すす(ぐ)・ゆす(ぐ)	洗濯	せんたく	빨래	N2	
塔	탑 탑	トウ	—	塔	とう	탑	N2	
沸	끓을 비	フツ	わ(く)・わ(かす)	沸く	わく	끓다	N2	
灰	재 회	カイ	はい	灰皿	はいざら	재떨이	N2	
菓	과일 과	カ	—	お菓子	おかし	과자	N2	
帽	모자 모	ボウ・モウ	ずきん・おお(う)	帽子	ぼうし	모자	N2	
枯	마를 고	コ	か(れる)・か(らす)	枯れる	かれる	시들다	N2	
涼	서늘할 량	リョウ	すず(しい)・すず(む)	涼しい	すずしい	시원하다	N2	
舟	배 주	シュウ	ふね・ふな-	舟	ふね	배	N2	
貝	조개 패	バイ	かい	貝	かい	조개	N2	
符	부신 부	フ	—	切符	きっぷ	표	N2	
憎	미워할 증	ゾウ	にく(む)・にく(い)	憎い	にくい	밉다	N2	
皿	그릇 명	ベイ	さら	お皿	おさら	접시	N2	
肯	옳이 여길 긍	コウ	がえんじ(る)	肯定	こうてい	긍정	N2	
燥	마를 조	ソウ	はしゃ(ぐ)	乾燥	かんそう	건조	N2	
畜	가축 축	チク	—	牧畜	ぼくちく	목축	N2	
坊	동네 방	ボウ・ボッ	—	寝坊	ねぼう	늦잠	N2	
挟	낄 협	キョウ・ショウ	はさ(む)・はさ(まる)	挟む	はさむ	끼우다	N2	
曇	날 흐릴 담	ドン	くも(る)	曇り	くもり	흐림	N2	
滴	물방울 적	テキ	しずく・したた(る)	水滴	すいてき	물방울	N2	
伺	엿볼 사	シ	うかが(う)	伺う	うかがう	여쭙다	N2	
患	근심 환	カン	わずら(う)	患者	かんじゃ	환자	N2	
跡	자취 적	セキ	あと	足跡	あしあと	발자국	N2	
籍	문서 적	セキ	—	国籍	こくせき	국적	N2	
缶	두레박 관	カン	かま	缶詰	かんづめ	통조림	N2	
瓶	병 병	ビン・ヘイ	かめ	花瓶	かびん	꽃병	N2	
隻	외짝 척	セキ	—	一隻	いっせき	배 한 척	N2	
