結論	けつろん	결론	사물	N3	結論を出す前に、一度トムの意見を聞いておきたいな。	けつろんをだすまえに、いちどトムのいけんをきいておきたいな。	결론을 내리기 전에 한 번 톰의 의견을 들어 두고 싶네요.
煙	けむり	연기	사물	N3	エンジンから、煙がもくもく出てたよ。	エンジンから、けむりがもくもくでてたよ。	엔진에서 연기가 뭉게뭉게 났어요.
蹴る	ける	차다	동사	N3	ボールを強く蹴ります。	ボールをつよくけります。	공을 세게 찹니다.
券	けん	표	사물	N3	国内便の安い航空券はありますか。	こくないびんのやすいこうくうけんはありますか。	국내선 싼 항공권은 있습니까?
県	けん	현	장소	N3	千葉県の県庁所在地は千葉市です。	ちばけんのけんちょうしょざいちはちばしです。	지바현의 현청 소재지는 지바시입니다.
見解	けんかい	견해	사물	N3	私たちの見解は、全く違います。	わたしたちのけんかいは、まったくちがいます。	저희 견해는 전혀 다릅니다.
限界	げんかい	한계	사물	N3	これが私が読める限界です。	これがわたしがよめるげんかいです。	이것이 제가 읽을 수 있는 한계입니다.
言語	げんご	언어	사물	N3	言語が好きです。	げんごがすきです。	언어를 좋아합니다.
健康	けんこう	건강	사물	N3	健康上の理由で仕事を辞めます。	けんこうじょうのりゆうでしごとをやめます。	건강상의 이유로 일을 그만둡니다.
検査	けんさ	검사	사물	N3	検査していただきたいのです。	けんさしていただきたいのです。	검사를 받고 싶습니다.
現実	げんじつ	현실	사물	N3	まず最初に、現実をお話ししたいと思います。	まずさいしょに、げんじつをおはなししたいとおもいます。	우선 먼저 현실을 말씀드리고 싶습니다.
現象	げんしょう	현상	사물	N3	見たことない現象だ。	みたことないげんしょうだ。	본 적 없는 현상입니다.
現状	げんじょう	현상태	사물	N3	現状のままにしておきます。	げんじょうのままにしておきます。	현 상태 그대로 두겠습니다.
建設	けんせつ	건설	사물	N3	そのビルの建設は来年着工されます。	そのビルのけんせつはらいねんちゃっこうされます。	그 빌딩의 건설은 내년에 착공됩니다.
現代	げんだい	현대	시간	N3	この建物は現代的に見える。	このたてものはげんだいてきにみえる。	이 건물은 현대적으로 보입니다.
建築	けんちく	건축	사물	N3	この建築物はモスクです。	このけんちくぶつはモスクです。	이 건축물은 모스크입니다.
見当	けんとう	짐작	사물	N3	彼の言うことは見当違いのようです。	かれのいうことはけんとうちがいのようです。	그가 하는 말은 짐작이 빗나간 것 같습니다.
検討	けんとう	검토	사물	N3	ご検討の程、ありがとうございます。	ごけんとうのほど、ありがとうございます。	검토해 주셔서 감사합니다.
憲法	けんぽう	헌법	사물	N3	日本国憲法を読んだことがありますか。	にほんこっけんほうをよんだことがありますか。	일본국 헌법을 읽은 적이 있습니까?
権利	けんり	권리	사물	N3	全ての権利を保有します。	すべてのけんりをほゆうします。	모든 권리를 보유합니다.
碁	ご	바둑	사물	N3	父は碁をやります。	ちちはごをやります。	아버지는 바둑을 둡니다.
恋	こい	사랑	사물	N3	彼女は恋をしたことがありますか。	かのじょはこいをしたことがありますか。	그녀는 사랑을 한 적이 있습니까?
恋人	こいびと	연인	사람	N3	恋愛の悩みは恋人に相談するのが一番だよ。	れんあいのなやみはこいびとにそうだんするのがいちばんだよ。	연애 고민은 연인에게 상담하는 것이 최고입니다.
幸運	こううん	행운	사물	N3	幸運をお祈りいたします。	こううんをおいのりいたします。	행운을 빕니다.
講演	こうえん	강연	사물	N3	その講演を聞き逃して残念です。	そのこうえんをききのがしてざんねんです。	그 강연을 놓쳐서 유감입니다.
効果	こうか	효과	사물	N3	この薬は男性にのみ効果があります。	このくすりはだんせいにのみこうかがあります。	이 약은 남성에게만 효과가 있습니다.
硬貨	こうか	동전	사물	N3	電話をかけるため、ポケットに手を入れて硬貨を捜した。	でんわをかけるため、ポケットにてをいれてこうかをさがした。	전화를 걸려고 주머니에 손을 넣어 동전을 찾았습니다.
高価	こうか	고가	형용사	N3	それは高価ではない。	それはこうかではない。	그것은 비싸지 않습니다.
豪華	ごうか	호화로움	형용사	N3	豪華キャンペーンとなっております。	ごうかキャンペーンとなっております。	호화 캠페인이 되고 있습니다.
合格	ごうかく	합격	사물	N3	田中さんは試験に合格したみたいです。	たなかさんはしけんにごうかくしたみたいです。	다나카 씨는 시험에 합격한 것 같습니다.
交換	こうかん	교환	사물	N3	彼女は外国からの交換学生です。	かのじょはがいこくからのこうかんがくせいです。	그녀는 외국에서 온 교환학생입니다.
航空	こうくう	항공	사물	N3	航空便だといくらかかりますか。	こうくうびんだといくらかかりますか。	항공편이면 얼마나 듭니까?
光景	こうけい	광경	사물	N3	その光景を見て私はぞっとした。	そのこうけいをみてわたしはぞっとした。	그 광경을 보고 저는 오싹했습니다.
合計	ごうけい	합계	사물	N3	合計でいくらですか。	ごうけいでいくらですか。	합계로 얼마입니까?
攻撃	こうげき	공격	사물	N3	どちらの側が攻撃しているのですか。	どちらのがわがこうげきしているのですか。	어느 쪽이 공격하고 있습니까?
貢献	こうけん	공헌	사물	N3	彼は新しい技術を開発し、社会に貢献したいと考えています。	かれはあたらしいぎじゅつをかいはつし、しゃかいにこうけんしたいとかんがえています。	그는 새 기술을 개발해 사회에 공헌하고 싶어 합니다.
広告	こうこく	광고	사물	N3	私はその求人広告に応募したいと思います。	わたしはそのきゅうじんこうこくにおうぼしたいとおもいます。	저는 그 구인 광고에 응모하고 싶습니다.
交際	こうさい	교제	사물	N3	その老人は人と交際しなかった。	そのろうじんはひととこうさいしなかった。	그 노인은 사람과 교제하지 않았습니다.
校舎	こうしゃ	교사	장소	N3	新しい校舎が建設中です。	あたらしいこうしゃがけんせつちゅうです。	새 교사가 건설 중입니다.
後者	こうしゃ	후자	사물	N3	このうち大事なのは後者の方です。	このうちだいじなのはこうしゃのほうです。	이 중에 중요한 것은 후자 쪽입니다.
公正	こうせい	공정함	형용사	N3	公正に見れば彼は勤勉で親切だ。	こうせいにみればかれはきんべんでしんせつだ。	공정하게 보면 그는 근면하고 친절합니다.
構成	こうせい	구성	사물	N3	委員会は十名で構成されている。	いいんかいはじゅうめいでこうせいされている。	위원회는 열 명으로 구성되어 있습니다.
高速	こうそく	고속	사물	N3	昨日、高速道路で事故があった。	きのう、こうそくどうろでじこがあった。	어제 고속도로에서 사고가 있었습니다.
行動	こうどう	행동	사물	N3	今必要なのは言葉ではなく行動だ。	こんひつようなのはことばではなくこうどうだ。	지금 필요한 것은 말이 아니라 행동입니다.
強盗	ごうとう	강도	사람	N3	警察は強盗を捜しています。	けいさつはごうとうをさがしています。	경찰은 강도를 찾고 있습니다.
後輩	こうはい	후배	사람	N3	トムは高校の後輩です。	トムはこうこうのこうはいです。	톰은 고등학교 후배입니다.
幸福	こうふく	행복	사물	N3	私たちは幸福です。	わたしたちはこうふくです。	저희는 행복합니다.
公平	こうへい	공평함	형용사	N3	橋本先生は私たちに公平です。	はしもとせんせいはわたしたちにこうへいです。	하시모토 선생님은 저희에게 공평합니다.
候補	こうほ	후보	사람	N3	その候補者は私達が尊敬できるような人です。	そのこうほしゃはわたしたちがそんけいできるようなひとです。	그 후보자는 저희가 존경할 만한 사람입니다.
考慮	こうりょ	고려	사물	N3	インフレを考慮した数値です。	インフレをこうりょしたすうちです。	인플레이션을 고려한 수치입니다.
越える	こえる	넘다	동사	N3	明日中には国境を越えます。	あしたなかにはこっきょうをこえます。	내일 중에는 국경을 넘습니다.
超える	こえる	넘다	동사	N3	あなたの車は制限速度を超えた。	あなたのくるまはせいげんそくどをこえた。	당신 차는 제한 속도를 넘었습니다.
コーチ	コーチ	코치	사람	N3	そして、私があなた達のコーチです。	そして、わたしがあなたたちのコーチです。	그리고 제가 여러분의 코치입니다.
コード	コード	코드	사물	N3	最終結果には結果コードが含まれます。	さいしゅうけっかにはけっかコードがふくまれます。	최종 결과에는 결과 코드가 포함됩니다.
氷	こおり	얼음	자연	N3	飲み物に氷を入れます。	のみものにこおりをいれます。	음료에 얼음을 넣습니다.
凍る	こおる	얼다	동사	N3	水が凍ったとき、それを何と呼びますか。	みずがこおったとき、それをなんとよびますか。	물이 얼었을 때 그것을 뭐라고 부릅니까?
ゴール	ゴール	골	사물	N3	彼女が最後にゴールした人です。	かのじょがさいごにゴールしたひとです。	그녀가 마지막으로 골인한 사람입니다.
誤解	ごかい	오해	사물	N3	私のことを誤解しないでください。	わたしのことをごかいしないでください。	저를 오해하지 마세요.
語学	ごがく	어학	사물	N3	この文は、語学学習者には役に立たないよ。	このぶんは、ごがくがくしゅうしゃにはやくにたたないよ。	이 문장은 어학 학습자에게는 도움이 되지 않습니다.
呼吸	こきゅう	호흡	사물	N3	この装置で人間が水中で呼吸できます。	このそうちでにんげんがすいちゅうでこきゅうできます。	이 장치로 인간이 물속에서 호흡할 수 있습니다.
故郷	こきょう	고향	장소	N3	アンドロメダ銀河は故郷です。	アンドロメダぎんがはこきょうです。	안드로메다 은하는 고향입니다.
国語	こくご	국어	사물	N3	あなたは英語と国語どちらが好きですか。	あなたはえいごとこくごどちらがすきですか。	당신은 영어와 국어 중 어느 쪽을 좋아합니까?
国籍	こくせき	국적	사물	N3	彼の国籍はどこですか。	かれのこくせきはどこですか。	그의 국적은 어디입니까?
黒板	こくばん	칠판	사물	N3	黒板は何が書かれたのですか。	こくばんはなにがかかれたのですか。	칠판에는 무엇이 쓰여 있었습니까?
克服	こくふく	극복	사물	N3	円高克服は大問題です。	えんだかこくふくはだいもんだいです。	엔고 극복은 큰 문제입니다.
国民	こくみん	국민	사람	N3	あの政治家は職権乱用で国民の反感を買った。	あのせいじかはしょっけんらんようでこくみんのはんかんをかった。	저 정치인은 직권 남용으로 국민의 반감을 샀습니다.
穀物	こくもつ	곡물	음식	N3	穀物を作るのに必要な材料はありますか。	こくもつをつくるのにひつようなざいりょうはありますか。	곡물을 만드는 데 필요한 재료는 있습니까?
腰	こし	허리	사람	N3	腰に強い痛みがあるんです。	こしにつよいいたみがあるんです。	허리에 심한 통증이 있습니다.
胡椒	こしょう	후추	음식	N3	塩胡椒で味を調えます。	しおこしょうであじをととのえます。	소금과 후추로 맛을 냅니다.
個人	こじん	개인	사람	N3	トムのことは個人的に知ってますよ。	トムのことはこじんてきにしってますよ。	톰은 개인적으로 알고 있습니다.
越す	こす	넘다	동사	N3	ぜひまたお越しください。	ぜひまたおこしください。	꼭 또 와 주세요.
超す	こす	넘다	동사	N3	それに超したことはない。	それにこしたことはない。	그보다 더 나은 것은 없습니다.
国家	こっか	국가	사물	N3	台湾は国家です。	たいわんはこっかです。	대만은 국가입니다.
国会	こっかい	국회	사물	N3	国会は閉会して夏休みに入った。	こっかいはへいかいしてなつやすみにはいった。	국회는 폐회하고 여름휴가에 들어갔습니다.
国境	こっきょう	국경	장소	N3	この家はマレーシアとインドネシアの国境の近くにあります。	このいえはマレーシアとインドネシアのこっきょうのちかくにあります。	이 집은 말레이시아와 인도네시아 국경 근처에 있습니다.
骨折	こっせつ	골절	사물	N3	骨折したことはありますか。	こっせつしたことはありますか。	골절된 적이 있습니까?
小包	こづつみ	소포	사물	N3	これを小包郵便で送るのですか。	これをこづつみゆうびんでおくるのですか。	이것을 소포 우편으로 보내는 겁니까?
琴	こと	거문고	사물	N3	彼女は琴を弾くことがとても好きだ。	かのじょはきんをひくことがとてもすきだ。	그녀는 고토 켜는 것을 아주 좋아합니다.
異なる	ことなる	다르다	동사	N3	これは、通常の値引きとは異なります。	これは、つうじょうのねびきとはことなります。	이것은 통상적인 할인과는 다릅니다.
諺	ことわざ	속담	사물	N3	ウェールズに諺があります。	ウェールズにことわざがあります。	웨일스에 속담이 있습니다.
粉	こな	가루	음식	N3	彼らは小麦をひいて粉にします。	かれらはこむぎをひいてこなにします。	그들은 밀을 빻아서 가루로 만듭니다.
好み	このみ	취향	사물	N3	これは私の好みにぴったりです。	これはわたしのこのみにぴったりです。	이것은 제 취향에 딱 맞습니다.
好む	このむ	좋아하다	동사	N3	私は飛行機の方を好みます。	わたしはひこうきのほうをこのみます。	저는 비행기 쪽을 좋아합니다.
こぼす	こぼす	흘리다	동사	N3	うどんをゆでるとよくふきこぼす。	うどんをゆでるとよくふきこぼす。	우동을 삶으면 자주 넘쳐 흐릅니다.
こぼれる	こぼれる	넘치다	동사	N3	そんな運び方じゃ絶対こぼれるって。	そんなはこびかたじゃぜったいこぼれるって。	그렇게 옮기면 분명 넘칠 거예요.
塵	ごみ	먼지	사물	N3	塵も積もれば山となる。	ちりもつもればやまとなる。	티끌 모아 태산.
小麦	こむぎ	밀	음식	N3	いつ小麦の取り入れをするのですか。	いつこむぎのとりいれをするのですか。	언제 밀을 수확합니까?
ごめんなさい	ごめんなさい	미안합니다	인사	N3	遅刻してごめんなさい。	ちこくしてごめんなさい。	늦어서 미안합니다.
小屋	こや	오두막	장소	N3	ダムの底に水車小屋があった。	ダムのそこにすいしゃこやがあった。	댐 바닥에 물레방앗간이 있었습니다.
これら	これら	이것들	사물	N3	これらの中から選ぶわけですか。	これらのなかからえらぶわけですか。	이것들 중에서 고르는 겁니까?
殺す	ころす	죽이다	동사	N3	虫を殺さないでください。	むしをころさないでください。	벌레를 죽이지 마세요.
転ぶ	ころぶ	넘어지다	동사	N3	転んだ時、手首を折った。	ころんだとき、てくびをおった。	넘어졌을 때 손목이 부러졌습니다.
今回	こんかい	이번	시간	N3	今回は信じてたのに完全に失望したよ。	こんかいはしんじてたのにかんぜんにしつぼうしたよ。	이번에는 믿었는데 완전히 실망했습니다.
今後	こんご	앞으로	시간	N3	今後は、フランス語で話します。	こんごは、ふらんすごではなします。	앞으로는 프랑스어로 말하겠습니다.
混雑	こんざつ	혼잡	사물	N3	いつもこんなに混雑しているのですか。	いつもこんなにこんざつしているのですか。	늘 이렇게 혼잡합니까?
こんなに	こんなに	이렇게	부사	N3	こんなにかかるとは思っていなかった。	こんなにかかるとはおもっていなかった。	이렇게 들 줄은 생각 못 했습니다.
困難	こんなん	곤란	사물	N3	もうわたしはとても年をとったから歩くことが困難だ。	もうわたしはとてもとしをとったからあるくことがこんなんだ。	이제 저는 아주 나이가 들어서 걷는 것이 곤란합니다.
婚約	こんやく	약혼	사물	N3	ご婚約おめでとうございます。	ごこんやくおめでとうございます。	약혼 축하드립니다.
混乱	こんらん	혼란	사물	N3	ちょっと混乱しています。	ちょっとこんらんしています。	조금 혼란스럽습니다.
差	さ	차이	사물	N3	各社、対応に大きな差があります。	かくしゃ、たいおうにおおきなさがあります。	각 회사마다 대응에 큰 차이가 있습니다.
サービス	サービス	서비스	사물	N3	こちらはサービスでございます。	こちらはサービスでございます。	이쪽은 서비스입니다.
際	さい	때	시간	N3	言語を学ぶ際に間違うことを恐れてはいけないのです。	げんごをまなぶさいにまちがうことをおそれてはいけないのです。	언어를 배울 때 틀리는 것을 두려워해서는 안 됩니다.
最高	さいこう	최고	형용사	N3	これが断然最高の方法です。	これがだんぜんさいこうのほうほうです。	이것이 단연 최고의 방법입니다.
財産	ざいさん	재산	사물	N3	私達はこの財産の権利はあなたにあると認めます。	わたしたちはこのざいさんのけんりはあなたにあるとみとめます。	저희는 이 재산의 권리가 당신에게 있다고 인정합니다.
最終	さいしゅう	최종	사물	N3	今日は私たちの最終学日です。	きょうはわたしたちのさいしゅうがくびです。	오늘은 저희의 마지막 등교일입니다.
最中	さいちゅう	한창	시간	N3	彼は遊びの最中です。	かれはあそびのさいちゅうです。	그는 놀이가 한창입니다.
最低	さいてい	최저	사물	N3	チェコの最低賃金はいくらですか。	チェコのさいていちんぎんはいくらですか。	체코의 최저임금은 얼마입니까?
才能	さいのう	재능	사물	N3	メグには語学の才能があります。	メグにはごがくのさいのうがあります。	메그에게는 어학 재능이 있습니다.
裁判	さいばん	재판	사물	N3	裁判の結果を待っています。	さいばんのけっかをまっています。	재판 결과를 기다리고 있습니다.
幸い	さいわい	다행	형용사	N3	もう少しお待ちいただけると幸いです。	もうすこしおまちいただけるとさいわいです。	조금 더 기다려 주시면 다행이겠습니다.
サイン	サイン	사인	사물	N3	彼はペンを取り出して小切手にサインした。	かれはペンをとりだしてこぎってにサインした。	그는 펜을 꺼내 수표에 사인했습니다.
境	さかい	경계	장소	N3	ドイツはフランスと境を接している。	ドイツはフランスとさかいをせっしている。	독일은 프랑스와 경계를 접하고 있습니다.
逆らう	さからう	거스르다	동사	N3	お父さんに逆らってはいけない。	おとうさんにさからってはいけない。	아버지를 거슬러서는 안 됩니다.
盛り	さかり	한창	시간	N3	どんな人でも盛りの時はある。	どんなひとでももりのときはある。	어떤 사람이든 한창때는 있습니다.
作業	さぎょう	작업	사물	N3	私の父はガレージ作業が好きです。	わたしのちちはガレージさぎょうがすきです。	제 아버지는 차고 작업을 좋아합니다.
裂く	さく	찢다	동사	N3	彼はその新聞を半分に裂いた。	かれはそのしんぶんをはんぶんにさいた。	그는 그 신문을 반으로 찢었습니다.
昨	さく	어제	시간	N3	おじは私に昨日本をくれました。これがその本です。	おじはわたしにさくにほんをくれました。これがそのほんです。	삼촌은 저에게 어제 책을 주었습니다. 이것이 그 책입니다.
作品	さくひん	작품	사물	N3	ミルトンの作品を読んだことがありますか。	ミルトンのさくひんをよんだことがありますか。	밀턴의 작품을 읽은 적이 있습니까?
作物	さくもつ	작물	자연	N3	作物には雨が必要だ。	さくもつにはあめがひつようだ。	작물에는 비가 필요합니다.
桜	さくら	벚꽃	자연	N3	桜の季節が大好きです。	さくらのきせつがだいすきです。	벚꽃 계절을 아주 좋아합니다.
酒	さけ	술	음식	N3	早くお酒飲める歳になりたいなあ。	はやくおさけのめるとしになりたいなあ。	빨리 술 마실 수 있는 나이가 되고 싶네요.
叫ぶ	さけぶ	외치다	동사	N3	そんなに叫ばなくても聞こえます。	そんなにさけばなくてもきこえます。	그렇게 외치지 않아도 들립니다.
避ける	さける	피하다	동사	N3	ストレスを避けることが必要です。	ストレスをさけることがひつようです。	스트레스를 피하는 것이 필요합니다.
刺さる	ささる	박히다	동사	N3	指にとげが刺さって取れないんだ。	ゆびにとげがささってとれないんだ。	손가락에 가시가 박혀서 빠지지 않습니다.
刺す	さす	쏘다	동사	N3	あの虫たちは刺しますか。	あのむしたちはさしますか。	저 벌레들은 쏩니까?
指す	さす	가리키다	동사	N3	人を指すのは失礼です。	ひとをさすのはしつれいです。	사람을 가리키는 것은 실례입니다.
挿す	さす	꽂다	동사	N3	テレビのコンセントを挿して。	テレビのコンセントをさして。	텔레비전 콘센트를 꽂아 줘.
注す	さす	치다	동사	N3	車輪には油を注したばかりだ。	しゃりんにはあぶらをさしたばかりだ。	바퀴에는 기름을 막 쳤습니다.
射す	さす	비치다	동사	N3	木が多すぎると家に光が射さない。	きがおおすぎるといえにひかりがささない。	나무가 너무 많으면 집에 빛이 들지 않습니다.
座席	ざせき	좌석	사물	N3	座席の背を倒してもいいですか。	ざせきのせをたおしてもいいですか。	좌석 등받이를 젖혀도 됩니까?
誘う	さそう	권하다	동사	N3	明日の朝八時に誘いに行きます。	あしたのあさはちじにさそいにいきます。	내일 아침 8시에 부르러 가겠습니다.
札	さつ	표	사물	N3	私は各生徒用に番号札を使います。	わたしはかくせいとようにばんごうさつをつかいます。	저는 각 학생용으로 번호표를 씁니다.
作家	さっか	작가	사람	N3	私の夢は作家になることです。	わたしのゆめはさっかになることです。	제 꿈은 작가가 되는 것입니다.
作曲	さっきょく	작곡	사물	N3	作曲をしています。	さっきょくをしています。	작곡을 하고 있습니다.
ざっと	ざっと	대충	부사	N3	彼は、雑誌にざっと目を通した。	かれは、ざっしにざっとめをとおした。	그는 잡지를 대충 훑어봤습니다.
さっぱり	さっぱり	산뜻함	부사	N3	彼女はさっぱりした服装をしている。	かのじょはさっぱりしたふくそうをしている。	그녀는 산뜻한 옷차림을 하고 있습니다.
さて	さて	그런데	부사	N3	さて、あなたの意見はどうですか。	さて、あなたのいけんはどうですか。	그런데 당신 의견은 어떻습니까?
砂漠	さばく	사막	자연	N3	ラクダは、いわば砂漠の船です。	ラクダは、いわばさばくのふねです。	낙타는 말하자면 사막의 배입니다.
差別	さべつ	차별	사물	N3	性別による差別は禁じられています。	せいべつによるさべつはきんじられています。	성별에 의한 차별은 금지되어 있습니다.
ママ	ママ	엄마	사람	N3	メアリーはワーキングママです。	メアリーはワーキングママです。	메리는 워킹맘입니다.
豆	まめ	콩	음식	N3	豆が大好きです。	まめがだいすきです。	콩을 아주 좋아합니다.
丸	まる	동그라미	사물	N3	彼女はかわいらしい丸顔をしています。	かのじょはかわいらしいまるがおをしています。	그녀는 귀여운 동그란 얼굴을 하고 있습니다.
まるで	まるで	마치	부사	N3	まるで悪夢を見ているようです。	まるであくむをみているようです。	마치 악몽을 꾸고 있는 것 같습니다.
万一	まんいち	만일	부사	N3	万一彼が来たら、この書類を渡して欲しい。	まんいちかれがきたら、このしょるいをわたしてほしい。	만일 그가 오면 이 서류를 건네줬으면 합니다.
満足	まんぞく	만족	사물	N3	毎日の生活に満足していますか。	まいにちのせいかつにまんぞくしていますか。	매일의 생활에 만족하고 있습니까?
身	み	몸	사람	N3	それは身に余る光栄でございます。	それはみにあまるこうえいでございます。	그것은 분에 넘치는 영광입니다.
実	み	열매	자연	N3	メアリーはトムの実の母です。	メアリーはトムのみのははです。	메리는 톰의 친어머니입니다.
見送り	みおくり	배웅	사물	N3	友人を見送りに行ってきた所です。	ゆうじんをみおくりにいってきたところです。	친구를 배웅하러 갔다 온 참입니다.
味方	みかた	편	사람	N3	彼女は貧しい人達の味方です。	かのじょはまずしいひとたちのみかたです。	그녀는 가난한 사람들의 편입니다.
ミス	ミス	실수	사물	N3	実は、私のミスだったんです。	じつは、わたしのミスだったんです。	사실 제 실수였습니다.
満ちる	みちる	가득 차다	동사	N3	愛と幸せに満ちた家庭にしたいと思います。	あいとしあわせにみちたかていにしたいとおもいます。	사랑과 행복이 가득한 가정으로 만들고 싶습니다.
密	みつ	빽빽함	형용사	N3	からだ全体が密に毛でおおわれている。	からだぜんたいがみつにけでおおわれている。	몸 전체가 빽빽하게 털로 덮여 있습니다.
見舞い	みまい	문병	사물	N3	友人を見舞いに行く所です。	ゆうじんをみまいにいくところです。	친구를 문병하러 가는 참입니다.
土産	みやげ	기념품	사물	N3	これは北海道からのお土産です。	これはほっかいどうからのおみやげです。	이것은 홋카이도에서 온 기념품입니다.
妙	みょう	묘함	형용사	N3	あなたのは初めて耳にする妙なお話です。	あなたのははじめてみみにするみょうなおはなしです。	당신 이야기는 처음 듣는 묘한 이야기입니다.
魅力	みりょく	매력	사물	N3	彼女は魅力的だ。	かのじょはみりょくてきだ。	그녀는 매력적입니다.
診る	みる	진찰하다	동사	N3	医者に診てもらいたいのです。	いしゃにみてもらいたいのです。	의사에게 진찰받고 싶습니다.
ミルク	ミルク	우유	음식	N3	メアリーはミルクが大好きです。	メアリーはミルクがだいすきです。	메리는 우유를 아주 좋아합니다.
無	む	무	사물	N3	トムは無病状です。	トムはむびょうじょうです。	톰은 무증상입니다.
向かい	むかい	맞은편	장소	N3	学校はうちの向かいにあります。	がっこうはうちのむかいにあります。	학교는 저희 집 맞은편에 있습니다.
迎え	むかえ	마중	사물	N3	バスはどこに迎えに来るのですか。	バスはどこにむかえにくるのですか。	버스는 어디로 마중 나옵니까?
向く	むく	맞다	동사	N3	彼は教師に向いていない。	かれはきょうしにむいていない。	그는 교사에 맞지 않습니다.
剥く	むく	벗기다	동사	N3	トムはリンゴの皮を剥いた。	トムはリンゴのかわをむいた。	톰은 사과 껍질을 벗겼습니다.
向ける	むける	향하게 하다	동사	N3	人は悪い事に目を向けがちだと思います。	ひとはわるいことにめをむけがちだとおもいます。	사람은 나쁜 일에 눈을 돌리기 쉽다고 생각합니다.
無視	むし	무시	사물	N3	私達は単にトムを無視することにしてるの。	わたしたちはたんにトムをむしすることにしてるの。	저희는 그저 톰을 무시하기로 하고 있습니다.
蒸し暑い	むしあつい	무덥다	형용사	N3	めっちゃ蒸し暑くてやる気なし。	めっちゃむしあつくてやるきなし。	엄청 무더워서 의욕이 없습니다.
虫歯	むしば	충치	사람	N3	この歯が虫歯になっています。	このはがむしばになっています。	이 이가 충치가 되어 있습니다.
蒸す	むす	찌다	동사	N3	バナナ蒸しパンを食べます。	バナナむしパンをたべます。	바나나 찐빵을 먹습니다.
結ぶ	むすぶ	묶다	동사	N3	その小包はひもで結んであった。	そのこづつみはひもでむすんであった。	그 소포는 끈으로 묶여 있었습니다.
無駄	むだ	헛됨	형용사	N3	そのことをはなしても無駄です。	そのことをはなしてもむだです。	그 일을 이야기해도 헛됩니다.
夢中	むちゅう	열중	사물	N3	トムは、音楽に夢中です。	トムは、おんがくにむちゅうです。	톰은 음악에 열중해 있습니다.
胸	むね	가슴	사람	N3	胸の痛みがあるんです。	むねのいたみがあるんです。	가슴 통증이 있습니다.
無料	むりょう	무료	사물	N3	無料でそれが得られる。	むりょうでそれがえられる。	무료로 그것을 얻을 수 있습니다.
芽	め	싹	자연	N3	チューリップが芽を出し始めた。	チューリップがめをだしはじめた。	튤립이 싹을 틔우기 시작했습니다.
明確	めいかく	명확함	형용사	N3	明確さが一番大事です。	めいかくさがいちばんだいじです。	명확함이 가장 중요합니다.
名詞	めいし	명사	사물	N3	役割語とは男性語や女性語などの日本語の集合名詞である。	やくわりごとはだんせいごやじょせいごなどのにほんごのしゅうごうめいしである。	역할어란 남성어나 여성어 같은 일본어의 집합명사입니다.
命じる	めいじる	명하다	동사	N3	彼は駐日アメリカ大使に命じられたばかりです。	かれはちゅうにちアメリカたいしにめいじられたばかりです。	그는 주일 미국 대사로 임명된 참입니다.
名人	めいじん	명인	사람	N3	料理にかけては、彼女は名人だ。	りょうりにかけては、かのじょはめいじんだ。	요리에 관해서는 그녀는 명인입니다.
命令	めいれい	명령	사물	N3	あの仕事は上司の命令でやった。	あのしごとはじょうしのめいれいでやった。	저 일은 상사의 명령으로 했습니다.
迷惑	めいわく	폐	사물	N3	皆様にご迷惑をおかけしております。	みなさまにごめいわくをおかけしております。	여러분께 폐를 끼치고 있습니다.
目上	めうえ	윗사람	사람	N3	目上の人のすることについて話す時、尊敬語を使います。	めうえのひとのすることについてはなすとき、そんけいごをつかいます。	윗사람이 하는 일에 대해 말할 때 존경어를 씁니다.
飯	めし	밥	음식	N3	まかない飯は新商品のテストをかねてます。	まかないめしはしんしょうひんのテストをかねてます。	식사 담당 밥은 신상품 테스트를 겸하고 있습니다.
滅多に	めったに	좀처럼	부사	N3	コーヒーを飲むことは滅多に無いですね。	コーヒーをのむことはめったにないですね。	커피를 마시는 일은 좀처럼 없네요.
メモ	メモ	메모	사물	N3	あのメモはどこにあるのですか。	あのメモはどこにあるのですか。	그 메모는 어디에 있습니까?
面	めん	면	사물	N3	その子の肯定的な面を見よう。	そのこのこうていてきなめんをみよう。	그 아이의 긍정적인 면을 봅시다.
綿	めん	면	사물	N3	上質の綿でできています。	じょうしつのめんでできています。	고급 면으로 되어 있습니다.
免許	めんきょ	면허	사물	N3	年内には運転免許を取ります。	ねんないにはうんてんめんきょをとります。	연내에는 운전면허를 딸 겁니다.
面接	めんせつ	면접	사물	N3	来週面接においでいただけますか。	らいしゅうめんせつにおいでいただけますか。	다음 주 면접에 와 주시겠습니까?
メンバー	メンバー	멤버	사람	N3	チームのメンバーを信じてます。	チームのメンバーをしんじてます。	팀 멤버를 믿고 있습니다.
申し込む	もうしこむ	신청하다	동사	N3	彼はあなたに結婚を申し込んだのですか。	かれはあなたにけっこんをもうしこんだのですか。	그는 당신에게 결혼을 신청했습니까?
申し訳	もうしわけ	변명	사물	N3	申し訳ありません。	もうしわけありません。	죄송합니다.
毛布	もうふ	담요	사물	N3	毛布を貸していただけますか。	もうふをかしていただけますか。	담요를 빌려주시겠습니까?
燃える	もえる	타다	동사	N3	トムの家が燃えていた。	トムのいえがもえていた。	톰의 집이 타고 있었습니다.
