摘む	トム::とむ:名詞 は::: 花::はな:名詞 を::: 摘ん:摘む:つん:動詞 だ::: 。:::
露	朝::あさ:名詞 の::: 草::くさ:名詞 に::: 露::ろ:名詞 が::: 光っ:光る:ひかっ:動詞 て::: い:いる::動詞 ます::: 。:::
強まる	夜::よる:名詞 に::: なる:::動詞 と::: 歯::は:名詞 の::: 痛み::いたみ:名詞 が::: いっそう:::副詞 強まる::つよまる:動詞 。:::
強める	活動::かつどう:名詞 家::か:名詞 たち:::名詞 は::: 反対::はんたい:名詞 運動::うんどう:名詞 を::: 強め:強める:つよめ:動詞 て::: い:いる::動詞 ます::: 。:::
データ	この::: データ::でーた:名詞 を::: アップデート::あっぷでーと:名詞 し:する::動詞 て::: いただけ:いただける::動詞 ます::: か::: 。:::
デザイン	ムダ::むだ:名詞 を::: そい:そぐ::動詞 だ::: デザイン::でざいん:名詞 が::: 美しい::うつくしい:形容詞 。:::
デザート	トム::とむ:名詞 が::: 私::わたし:名詞 の::: デザート::でざーと:名詞 食べ:食べる:たべ:動詞 ちゃっ:ちゃう::動詞 た::: の::: よ::: 。:::
転校	転校::てんこう:名詞 し:する::動詞 た::: そう:::名詞 です::: ね::: 。:::
伝言	ご::: 伝言::でんごん:名詞 、::: うけたまわり:うけたまわる::動詞 ます::: 。:::
と	メアリー::めありー:名詞 と::: いい:いう::動詞 ます::: 。:::
問う	試合::しあい:名詞 は::: 晴雨::せいう:名詞 を::: 問わ:問う:とわ:動詞 ず:ぬ:: 行わ:行う:おこなわ:動詞 れ:れる::動詞 ます::: 。:::
棟	トム::とむ:名詞 は::: 以前::いぜん:名詞 、::: 私::わたし:名詞 と::: 同じ::おなじ: 棟::むね:名詞 の::: 同じ::おなじ: 階::かい:名詞 に::: 住ん:住む:すん:動詞 で::: まし:ます:: た::: 。:::
倒産	今年::ことし:名詞 は::: 倒産::とうさん:名詞 が::: 一::いち:名詞 割::わり:名詞 減少::げんしょう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
同士	私::わたし:名詞 たち:::名詞 、::: いとこ:::名詞 同士::どうし:名詞 な:だ:: ん:::名詞 です::: 。:::
同志	彼ら::かれら:名詞 は::: 同志::どうし:名詞 で:だ:: ある::: 。:::
当然	当然::とうぜん:副詞 の::: こと:::名詞 を::: 言っ:言う:いっ:動詞 た::: まで::: よ::: 。:::
動揺	彼女::かのじょ:名詞 は::: 今::いま:名詞 、::: 動揺::どうよう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
説く	彼::かれ:名詞 は::: 私::わたし:名詞 達::たち:名詞 に::: 健康::けんこう:名詞 の::: 重要::じゅうよう:名詞 性::せい:名詞 を::: 説い:説く:とい:動詞 た::: 。:::
綴じる	紙::かみ:名詞 を::: 綴じる::とじる:動詞 のに::: ホチキス::ほちきす:名詞 は::: とても:::副詞 便利::べんり:名詞 です::: 。:::
供	殿様::とのさま:名詞 の::: お供::おとも:名詞 を::: し:する::動詞 まし:ます:: た::: 。:::
並	彼::かれ:名詞 は::: 学生::がくせい:名詞 並::なみ:名詞 から::: 言う::いう:動詞 と::: 勤勉::きんべん:名詞 です::: 。:::
慣らす	今::こん: 肩::かた:名詞 慣らし:慣らす:ならし:動詞 し:する::動詞 て::: いる:::動詞 ところ:::名詞 です::: 。:::
馴らす	この::: ライオン::らいおん:名詞 は::: よく:::副詞 飼い:飼う:かい:動詞 馴らさ:馴らす:ならさ:動詞 れ:れる::動詞 て::: いる:::動詞 。:::
難	死ん:死ぬ:しん:動詞 だ::: フリ::ふり:名詞 し:する::動詞 て::: 難::なん:名詞 を::: のがれ:のがれる::動詞 た::: そう:::名詞 です::: 。:::
年鑑	この::: 年鑑::ねんかん:名詞 に::: は::: 美しい::うつくしい:形容詞 写真::しゃしん:名詞 が::: たくさん:::名詞 載っ:載る:のっ:動詞 て::: いる:::動詞 。:::
脳	私::わたし:名詞 の::: 脳::のう:名詞 の::: 一部::いちぶ:名詞 は::: かなり:::副詞 前::まえ:名詞 から::: 死ん:死ぬ:しん:動詞 で::: いる:::動詞 と::: 思い:思う:おもい:動詞 ます::: 。:::
臨む	ファシズム::ふぁしずむ:名詞 勢力::せいりょく:名詞 と::: の::: 総::そう: 力戦::りきせん:名詞 に::: 臨む::のぞむ:動詞 。:::
肺	深呼吸::しんこきゅう:名詞 で::: 肺::はい:名詞 に::: 空気::くうき:名詞 を::: 入れ:入れる:いれ:動詞 ます::: 。:::
映える	夕空::ゆうぞら:名詞 に::: 映え:映える:はえ:動詞 て::: 塔::とう:名詞 が::: 美しく:美しい:うつくしく:形容詞 見える::みえる:動詞 。:::
図る	これから:::副詞 は::: 経営::けいえい:名詞 の::: 合理::ごうり:名詞 化::か:名詞 を::: 図り:図る:はかり:動詞 たい::: と::: 思い:思う:おもい:動詞 ます::: 。:::
生やす	私::わたし:名詞 は::: 長い::ながい:形容詞 あごひげ:::名詞 を::: 生やし:生やす:はやし:動詞 た::: あの::: ドイツ::どいつ:名詞 人::じん:名詞 を::: 知っ:知る:しっ:動詞 て::: い:いる::動詞 ます::: 。:::
班	私::わたし:名詞 の::: 班::はん:名詞 は::: いつも:::副詞 にぎやか:::名詞 だ::: 。:::
判	この::: 駐車::ちゅうしゃ:名詞 券::けん:名詞 に::: 判::はん:名詞 を::: 押し:押す:おし:動詞 て::: いただけ:いただける::動詞 ます::: か::: 。:::
版	この::: 小説::しょうせつ:名詞 の::: フランス語::ふらんすご:名詞 版::ばん:名詞 が::: あり:ある::動詞 ます::: 。:::
碑	これら:::名詞 は::: 記念::きねん:名詞 碑::ひ:名詞 な:だ:: の:::名詞 で:だ:: ある::: 。:::
非行	青少年::せいしょうねん:名詞 の::: 非行::ひこう:名詞 が::: 急速::きゅうそく:名詞 に::: 増加::ぞうか:名詞 し:する::動詞 て::: いる:::動詞 。:::
票	清き:清い:きよき:形容詞 一::いち:名詞 票::ひょう:名詞 を::: お願い::おねがい:名詞 し:する::動詞 ます::: 。:::
広まる	この::: サイト::さいと:名詞 が::: もっと:::副詞 広まっ:広まる:ひろまっ:動詞 て::: ほしい:::形容詞 と::: 思い:思う:おもい:動詞 ます::: 。:::
深める	読書::どくしょ:名詞 は::: 知性::ちせい:名詞 を::: 深める::ふかめる:動詞 こと:::名詞 が::: でき:できる::動詞 ます::: 。:::
福	笑う::わらう:動詞 門::もん:名詞 に::: は::: 福::ふく:名詞 来る::くる:動詞 。:::
振り	市バス::しばす:名詞 の::: 混雑::こんざつ:名詞 振り::ふり:名詞 は::: 大変::たいへん:名詞 な:だ:: もの:::名詞 です::: 。:::
経る	年月::としつき:名詞 を::: 経:経る:へ:動詞 て::: 物事::ものごと:名詞 が::: どう:::副詞 変わっ:変わる:かわっ:動詞 て::: いく:::動詞 か::: 見る::みる:動詞 の:::名詞 は::: 面白:面白い:おもしろ:形容詞 そう:::名詞 だ::: 。:::
保護	この::: システム::しすてむ:名詞 に::: は::: 、::: 保護::ほご:名詞 回路::かいろ:名詞 が::: 組み込ま:組み込む:くみこま:動詞 れ:れる::動詞 て::: い:いる::動詞 ます::: 。:::
保障	彼女::かのじょ:名詞 は::: 自由::じゆう:名詞 を::: 完全::かんぜん:名詞 に::: 保障::ほしょう:名詞 さ:する::動詞 れ:れる::動詞 た::: 。:::
補償	彼::かれ:名詞 は::: お金::おかね:名詞 で::: その::: 事故::じこ:名詞 の::: 補償::ほしょう:名詞 を::: し:する::動詞 た::: 。:::
ほっと	あなた:::名詞 が::: ご::: 無事::ぶじ:名詞 な:だ:: ので::: ほっと:::副詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
前もって	訪ねる::たずねる:動詞 とき:::名詞 は::: 前もって::まえもって:副詞 連絡::れんらく:名詞 し:する::動詞 ます::: 。:::
マスコミ	マスコミ::ますこみ:名詞 が::: 何もかも::なにもかも:副詞 大げさ::おおげさ:名詞 に::: 言いたて:言いたてる:いいたて:動詞 た::: の:::名詞 です::: 。:::
股	自転車::じてんしゃ:名詞 の::: 乗り::のり:名詞 過ぎ::すぎ:名詞 で::: 股::また:名詞 が::: 痛い::いたい:形容詞 です::: 。:::
マッサージ	その::: マッサージ::まっさーじ:名詞 は::: 心地::ここち:名詞 良かっ:良い:よかっ:形容詞 た::: 。:::
見掛ける	前::まえ:名詞 に::: 彼女::かのじょ:名詞 を::: 見掛け:見掛ける:みかけ:動詞 た::: こと:::名詞 が::: ある:::動詞 よ::: 。:::
メッセージ	君::きみ:名詞 に::: 届け:届ける:とどけ:動詞 て::: ほしい:::形容詞 メッセージ::めっせーじ:名詞 が::: ある:::動詞 ん:::名詞 だ::: 。:::
野党	与党::よとう:名詞 は::: 野党::やとう:名詞 非難::ひなん:名詞 の::: キャンペーン::きゃんぺーん:名詞 を::: 展開::てんかい:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
優	新任::しんにん:名詞 の::: 取締役::とりしまりやく:名詞 として::: 江崎::えざき:名詞 優::ゆう:名詞 を::: 紹介::しょうかい:名詞 いたし:いたす::動詞 ます::: 。:::
有機	有機::ゆうき:名詞 キウイ::きうい:名詞 です::: 。::: どうぞ:::副詞 ご::: 自由::じゆう:名詞 に::: お::: 採り:採る:とり:動詞 下さい:下さる:ください:動詞 。:::
世	それ:::名詞 が::: 世::よ:名詞 の::: 習い::ならい:名詞 です::: 。:::
予想	あなた:::名詞 は::: どんな::: 結果::けっか:名詞 を::: 予想::よそう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: か::: 。:::
弱まる	彼::かれ:名詞 の::: 体力::たいりょく:名詞 は::: 弱まり:弱まる:よわまり:動詞 つつ::: ある:::動詞 。:::
弱める	時::とき:名詞 は::: 友情::ゆうじょう:名詞 を::: 深める::ふかめる:動詞 が::: 、::: 恋愛::れんあい:名詞 を::: 弱める::よわめる:動詞 。:::
ラベル	私::わたし:名詞 は::: ラベル::らべる:名詞 を::: 読み:読む:よみ:動詞 ます::: 。:::
ルール	まず:::副詞 、::: 基本::きほん:名詞 的::てき:名詞 な:だ:: ルール::るーる:名詞 を::: 説明::せつめい:名詞 し:する::動詞 ます::: 。:::
枠	トム::とむ:名詞 は::: 窓::まど:名詞 枠::わく:名詞 を::: 黄色::きいろ:名詞 に::: 塗り:塗る:ぬり:動詞 まし:ます:: た::: 。:::
表示	製造::せいぞう:名詞 年月日::ねんがっぴ:名詞 は::: ふた:::名詞 に::: 表示::ひょうじ:名詞 さ:する::動詞 れ:れる::動詞 て::: い:いる::動詞 ます::: 。:::
園	ボストン::ぼすとん:名詞 に::: 動物::どうぶつ:名詞 園::えん:名詞 が::: あり:ある::動詞 ます::: か::: 。:::
化	今週::こんしゅう:名詞 の::: 話題::わだい:名詞 は::: 地球::ちきゅう:名詞 温暖::おんだん:名詞 化::か:名詞 です::: 。:::
科	今::いま:名詞 、::: 耳鼻::じび:名詞 科::か:名詞 に::: かかっ:かかる::動詞 て::: い:いる::動詞 ます::: 。:::
画	これ:::名詞 は::: 彼::かれ:名詞 によって::: かかれ:かかれる::動詞 た::: 画::が:名詞 です::: 。:::
難い	あなた:::名詞 が::: 言う::いう:動詞 事::こと:名詞 は::: 全く::まったく:副詞 信じ:信じる:しんじ:動詞 難い::がたい:形容詞 です::: 。:::
がち	私::わたし:名詞 たち:::名詞 は::: 間違い::まちがい:名詞 を::: し:する::動詞 がち:::名詞 です::: 。:::
巻	この::: 本::ほん:名詞 は::: 二::に:名詞 巻::かん:名詞 物::もの:名詞 です::: 。:::
館	この::: 近く::ちかく:名詞 に::: 映画::えいが:名詞 館::かん:名詞 は::: あり:ある::動詞 ます::: か::: 。:::
感	結果::けっか:名詞 は::: 別::べつ:名詞 に::: し:する::動詞 て::: 満足::まんぞく:名詞 感::かん:名詞 なら:だ:: あり:ある::動詞 ます::: 。:::
期	ここ:::名詞 は::: 、::: 私::わたし:名詞 が::: 幼少::ようしょう:名詞 期::き:名詞 を::: 過ごし:過ごす:すごし:動詞 た::: 場所::ばしょ:名詞 です::: 。:::
器	室内::しつない:名詞 干し:干す:ほし:動詞 の::: 場合::ばあい:名詞 は::: 、::: 乾燥::かんそう:名詞 機::き:名詞 や::: 除::じょ:名詞 湿:湿る:しめ:動詞 器::うつわ:名詞 を::: 利用::りよう:名詞 する:::動詞 と::: 効率::こうりつ:名詞 的::てき:名詞 です::: 。:::
機	掃除::そうじ:名詞 機::き:名詞 を::: 貸し:貸す:かし:動詞 て::: もらえ:もらえる::動詞 ます::: か::: 。:::
教	キリスト::きりすと:名詞 教::きょう:名詞 にとって::: 、::: 復活::ふっかつ:名詞 祭::さい:名詞 は::: 反省::はんせい:名詞 の::: ため:::名詞 の::: 時間::じかん:名詞 です::: 。:::
行	行::くだり:名詞 と::: 行::くだり:名詞 の::: 間::ま:名詞 を::: もっと:::副詞 空け:空ける:あけ:動詞 なさい:なさる::動詞 。:::
業	主人::しゅじん:名詞 の::: 仕事::しごと:名詞 は::: 、::: 建築::けんちく:名詞 業::ぎょう:名詞 で::: 、::: 作業::さぎょう:名詞 服::ふく:名詞 を::: 着:着る:き:動詞 て::: 、::: 出勤::しゅっきん:名詞 し:する::動詞 ます::: 。:::
きる	彼::かれ:名詞 の::: 部屋::へや:名詞 は::: いつも:::副詞 整え:整える:ととのえ:動詞 が::: よく:::副詞 で::: きっ:きる::動詞 て::: いる:::動詞 。:::
系	メアリー::めありー:名詞 は::: カトリック::かとりっく:名詞 系::けい:名詞 の::: 高等::こうとう:名詞 学校::がっこう:名詞 へ::: 行き:行く:いき:動詞 まし:ます:: た::: 。:::
圏	首都::しゅと:名詞 圏::けん:名詞 で::: も::: 燃料::ねんりょう:名詞 が::: 不足::ふそく:名詞 し:する::動詞 て::: いる:::動詞 。:::
校	ボブ::ぼぶ:名詞 の::: お父さん::おとうさん:名詞 は::: 女子::じょし:名詞 校::こう:名詞 で::: 教え:教える:おしえ:動詞 て::: い:いる::動詞 ます::: 。:::
号	その::: 雑誌::ざっし:名詞 の::: 最新::さいしん:名詞 号::ごう:名詞 は::: 来週::らいしゅう:名詞 月曜日::げつようび:名詞 に::: で:でる::動詞 ます::: 。:::
毎	三::さん:名詞 日::にち:名詞 毎::ごと:名詞 に::: 薬::くすり:名詞 を::: 飲み:飲む:のみ:動詞 ます::: 。:::
産	この::: バナナ::ばなな:名詞 は::: エクアドル::えくあどる:名詞 産::さん:名詞 です::: 。:::
史	彼::かれ:名詞 は::: 、::: アメリカ::あめりか:名詞 史::し:名詞 を::: 勉強::べんきょう:名詞 し:する::動詞 ます::: 。:::
室	職員::しょくいん:名詞 室::しつ:名詞 と::: 体育館::たいいくかん:名詞 は::: 、::: 改装::かいそう:名詞 中::ちゅう:名詞 です::: 。:::
社	新聞::しんぶん:名詞 社::しゃ:名詞 に::: 知ら:知る:しら:動詞 れ:れる::動詞 ない::: よう:::名詞 に::: あなた:::名詞 と::: お話::おはなし:名詞 が::: し:する::動詞 たい::: の:::名詞 です::: 。:::
集	この::: 問題::もんだい:名詞 集::しゅう:名詞 、::: 解説::かいせつ:名詞 が::: あまりに:::副詞 不親切::ふしんせつ:名詞 だ::: なぁ::: 。:::
省	フランス::ふらんす:名詞 ン::ん:名詞 の::: 文化::ぶんか:名詞 省::しょう:名詞 の::: 仕事::しごと:名詞 を::: 探し:探す:さがし:動詞 て::: い:いる::動詞 ます::: 。:::
商	食料::しょくりょう:名詞 品::ひん:名詞 商::しょう:名詞 を::: やっ:やる::動詞 て::: いる:::動詞 。:::
勝	今季::こんき:名詞 は::: 三::さん:名詞 勝::しょう:名詞 二::に:名詞 敗::はい:名詞 でし:です:: た::: 。:::
条	雲間::くもま:名詞 から::: 一::いち:名詞 条::じょう:名詞 の::: 光::ひかり:名詞 が::: 漏れ:漏れる:もれ:動詞 て::: き:くる::動詞 た::: 。:::
済	確認::かくにん:名詞 済::すみ:名詞 の::: 書類::しょるい:名詞 です::: 。:::
船	貨物::かもつ:名詞 船::せん:名詞 が::: 港::みなと:名詞 に::: 入り:入る:はいり:動詞 ます::: 。:::
戦	私::わたし:名詞 達::たち:名詞 は::: 決勝::けっしょう:名詞 戦::せん:名詞 に::: 進出::しんしゅつ:名詞 し:する::動詞 た::: 。:::
沿い	川::かわ:名詞 沿い::ぞい:名詞 を::: 歩く::あるく:動詞 の:::名詞 が::: 好き::すき:名詞 な:だ:: ん:::名詞 です::: 。:::
艘	湖::みずうみ:名詞 の::: 上::うえ:名詞 に::: 幾::いく:名詞 艘::そう:名詞 か::: の::: ボート::ぼーと:名詞 が::: あっ:ある::動詞 た::: 。:::
だらけ	アフリカ::あふりか:名詞 は::: 野生::やせい:名詞 動物::どうぶつ:名詞 だらけ:::名詞 です::: 。:::
団	私::わたし:名詞 たち:::名詞 は::: ラニアケア::*:名詞 超::ちょう: 銀河::ぎんが:名詞 団::だん:名詞 の::: 中::なか:名詞 に::: い:いる::動詞 ます::: 。:::
着	東京::とうきょう:名詞 着::ぎ:名詞 は::: 九::きゅう:名詞 時::じ:名詞 です::: 。:::
長	身長::しんちょう:名詞 を::: 測り:測る:はかり:動詞 ます::: 。:::
帳	この::: 会話::かいわ:名詞 帳::ちょう:名詞 は::: とても:::副詞 役に立ち:役に立つ:やくにたち:動詞 ます::: 。:::
通	君::きみ:名詞 に::: 数::すう:名詞 十::じゅう:名詞 通::つう:名詞 の::: 手紙::てがみ:名詞 が::: 来:来る:き:動詞 て::: い:いる::動詞 ます::: 。:::
遣い	言葉::ことば:名詞 遣い::づかい:名詞 に::: は::: いつも:::副詞 気::き:名詞 を::: つける:::動詞 べき:べし:: です::: 。:::
付	彼::かれ:名詞 は::: 大学::だいがく:名詞 の::: 近く::ちかく:名詞 に::: 食事::しょくじ:名詞 付::づけ:名詞 の::: よい:::形容詞 下宿::げしゅく:名詞 を::: 見つけ:見つける:みつけ:動詞 た::: 。:::
滴	濡れ:濡れる:ぬれ:動詞 た::: タオル::たおる:名詞 から::: 滴::しずく:名詞 が::: 垂れ:垂れる:たれ:動詞 て::: いる:::動詞 。:::
等	ご::: 質問::しつもん:名詞 等::とう:名詞 ござい:ござる:: まし:ます:: たら:た:: 、::: お::: 声::こえ:名詞 がけ:::名詞 ください:くださる::動詞 。:::
ところ	どこ:::名詞 に::: 行く::いく:動詞 ところ:::名詞 です::: か::: 。:::
年生	私::わたし:名詞 は::: 高校::こうこう:名詞 一::いち:名詞 年生::ねんせい:名詞 です::: 。:::
泊	今晩::こんばん:名詞 から::: 三::さん:名詞 泊::はく:名詞 、::: 予約::よやく:名詞 を::: し:する::動詞 て::: あり:ある::動詞 ます::: 。:::
発	次::つぎ:名詞 の::: 電車::でんしゃ:名詞 は::: 何時::いつ:名詞 発::はつ:名詞 です::: か::: 。:::
番目	一月::いちがつ:名詞 は::: 年::とし:名詞 の::: 一::いち:名詞 番目::ばんめ:名詞 の::: 月::つき:名詞 です::: 。:::
費	宿泊::しゅくはく:名詞 費::ひ:名詞 込み::こみ:名詞 の::: 値段::ねだん:名詞 です::: か::: 。:::
病	急病::きゅうびょう:名詞 で::: 休み:休む:やすみ:動詞 まし:ます:: た::: 。:::
部	音楽::おんがく:名詞 部::ぶ:名詞 に::: 入っ:入る:はいっ:動詞 てる:::動詞 ん:::名詞 だ::: 。:::
弁	関西::かんさい:名詞 弁::べん:名詞 って::: ほんま:::名詞 分から:分かる:わから:動詞 へん::: わ::: 。:::
歩	私::わたし:名詞 は::: 一::いち:名詞 歩::ほ:名詞 一::いち:名詞 歩::ほ:名詞 目標::もくひょう:名詞 を::: 達成::たっせい:名詞 する:::動詞 つもり:::名詞 です::: 。:::
ぽい	彼::かれ:名詞 は::: ぽ:ぽい::形容詞 っ:く::動詞 ちゃり:::名詞 し:する::動詞 た::: 子::こ:名詞 が::: 好き::すき:名詞 です::: 。:::
みたい	それ:::名詞 は::: リンゴ::りんご:名詞 みたい:::名詞 です::: 。:::
向け	これ:::名詞 は::: 子供::こども:名詞 向け::むけ:名詞 の::: 楽しい::たのしい:形容詞 番組::ばんぐみ:名詞 です::: 。:::
もち	この::: 天気::てんき:名詞 は::: 明日::あした:名詞 まで::: もち:もつ::動詞 ます::: か::: 。:::
問	過去::かこ:名詞 問::とい:名詞 が::: もし:::副詞 ある:::動詞 なら:だ:: ば::: 一応::いちおう:副詞 目::め:名詞 を::: 通す::とおす:動詞 ほう:::名詞 が::: いい:::形容詞 と::: 思い:思う:おもい:動詞 ます::: 。:::
流	それ:::名詞 が::: まさに:::副詞 彼女::かのじょ:名詞 流::りゅう:名詞 だ::: 。:::
料	この::: ホテル::ほてる:名詞 の::: 宿泊::しゅくはく:名詞 料::りょう:名詞 は::: いくら:::名詞 です::: か::: 。:::
領	あの::: 大名::だいみょう:名詞 は::: 十::じゅう:名詞 万::まん:名詞 石::せき:名詞 を::: 領::りょう:名詞 し:する::動詞 て::: いる:::動詞 。:::
論	トム::とむ:名詞 は::: 進化::しんか:名詞 論::ろん:名詞 を::: 信じ:信じる:しんじ:動詞 て::: い:いる::動詞 ない::: 。:::
アイデア	彼::かれ:名詞 の::: アイデア::あいであ:名詞 な:だ:: ん:::名詞 です::: 。:::
あいまい	彼::かれ:名詞 は::: 私::わたし:名詞 に::: あいまい:::名詞 な:だ:: 返事::へんじ:名詞 を::: し:する::動詞 た::: 。:::
青白い	あの::: 青白く:青白い:あおじろく:形容詞 光っ:光る:ひかっ:動詞 て::: いる:::動詞 星::ほし:名詞 が::: シリウス::しりうす:名詞 です::: 。:::
呆れる	お前::おまえ:名詞 の::: 厚かまし:厚かましい:あつかまし:形容詞 さ:::名詞 に::: は::: 呆れる::あきれる:動詞 よ::: 。:::
アクセント	この::: 語::かたり:名詞 の::: アクセント::あくせんと:名詞 は::: どこ:::名詞 に::: ある:::動詞 か::: 。:::
あくび	トム::とむ:名詞 は::: あくび:::名詞 し:する::動詞 た::: 。:::
飽くまで	彼::かれ:名詞 は::: そう:::副詞 なっ:なる::動詞 て::: も::: 飽くまで::あくまで:副詞 落胆::らくたん:名詞 し:する::動詞 なかっ:ない:: た::: 。:::
明け方	明け方::あけがた:名詞 近く::ちかく:名詞 は::: 、::: ぐっと:::副詞 冷え込む::ひえこむ:動詞 。:::
憧れる	彼::かれ:名詞 は::: 都会::とかい:名詞 の::: 生活::せいかつ:名詞 に::: 憧れ:憧れる:あこがれ:動詞 て::: いる:::動詞 。:::
朝寝坊	朝寝坊::あさねぼう:名詞 し:する::動詞 て::: 、::: 危うく:危うい:あやうく:形容詞 遅刻::ちこく:名詞 する:::動詞 ところ:::名詞 だっ:だ:: た::: よ::: 。:::
足跡	行方::ゆくえ:名詞 不明::ふめい:名詞 の::: 子供::こども:名詞 の::: 足跡::あしあと:名詞 は::: あり:ある::動詞 ます::: か::: 。:::
足元	寝不足::ねぶそく:名詞 で::: 足元::あしもと:名詞 が::: ふわふわ:::副詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
味わう	こんな::: おいしい:::形容詞 スープ::すーぷ:名詞 を::: 味わっ:味わう:あじわっ:動詞 た::: こと:::名詞 が::: あり:ある::動詞 ます::: か::: 。:::
厚かましい	厚かましく:厚かましい:あつかましく:形容詞 も::: 私::わたし:名詞 に::: 出:出る:で:動詞 て::: 行け:行く:いけ:動詞 と::: 言っ:言う:いっ:動詞 た::: 。:::
圧縮	その::: 気体::きたい:名詞 は::: 圧縮::あっしゅく:名詞 さ:する::動詞 れ:れる::動詞 て::: ボンベ::ぼんべ:名詞 に::: 詰め込ま:詰め込む:つめこま:動詞 れ:れる::動詞 た::: 。:::
宛名	これ:::名詞 が::: 私::わたし:名詞 の::: 会社::かいしゃ:名詞 の::: 宛名::あてな:名詞 です::: 。:::
当てはまる	それ:::名詞 は::: 今::いま:名詞 、::: 特に::とくに:副詞 当てはまり:当てはまる:あてはまり:動詞 ます::: 。:::
当てはめる	この::: 規則::きそく:名詞 を::: 全て::すべて:名詞 の::: ケース::けーす:名詞 に::: 当てはめる::あてはめる:動詞 こと:::名詞 は::: でき:できる::動詞 ませ:ます:: ん::: 。:::
暴れる	部屋::へや:名詞 の::: 中::なか:名詞 で::: 暴れ:暴れる:あばれ:動詞 まわっ:まわる::動詞 て::: は::: いけ:いける::動詞 ない::: 。:::
あぶる	魚::さかな:名詞 を::: 火::ひ:名詞 で::: あぶり:あぶる::動詞 ます::: 。:::
あふれる	彼女::かのじょ:名詞 は::: 善意::ぜんい:名詞 に::: あふれ:あふれる::動詞 て::: い:いる::動詞 ます::: 。:::
雨戸	この::: 雨戸::あまど:名詞 も::: そろそろ:::副詞 取り替え:取り替える:とりかえ:動詞 時::じ:名詞 ね::: 。:::
甘やかす	問題::もんだい:名詞 は::: その::: 子供::こども:名詞 が::: 甘やかさ:甘やかす:あまやかさ:動詞 れ:れる::動詞 すぎ:すぎる::動詞 て::: い:いる::動詞 た::: という::: こと:::名詞 だ::: 。:::
余る	それ:::名詞 は::: 私::わたし:名詞 の::: 力::ちから:名詞 に::: 余る::あまる:動詞 仕事::しごと:名詞 です::: 。:::
編み物	良子::りょうこ:名詞 は::: 編み物::あみもの:名詞 に::: たいへん:::副詞 熱心::ねっしん:名詞 です::: 。:::
編む	彼女::かのじょ:名詞 は::: ボーイフレンド::ぼーいふれんど:名詞 に::: セーター::せーたー:名詞 を::: 編ん:編む:あん:動詞 で::: い:いる::動詞 ます::: 。:::
危うい	朝寝坊::あさねぼう:名詞 し:する::動詞 て::: 、::: 危うく:危うい:あやうく:形容詞 遅刻::ちこく:名詞 する:::動詞 ところ:::名詞 だっ:だ:: た::: よ::: 。:::
怪しい	トム::とむ:名詞 が::: 来る::くる:動詞 か::: は::: 怪しい::あやしい:形容詞 もん:::名詞 だ::: ぞ::: 。:::
荒い	彼女::かのじょ:名詞 は::: 言葉::ことば:名詞 使い::づかい:名詞 が::: 荒い::あらい:形容詞 。:::
粗い	その::: 物体::ぶったい:名詞 の::: 表面::ひょうめん:名詞 は::: かなり:::副詞 粗い::あらい:形容詞 。:::
改めて	日::ひ:名詞 を::: 改めて::あらためて:副詞 ご::: 連絡::れんらく:名詞 し:する::動詞 ます::: 。:::
改める	どうして:::副詞 考え::かんがえ:名詞 を::: 改め:改める:あらため:動詞 た::: の:::名詞 です::: か::: 。:::
あらわす	地図::ちず:名詞 上::じょう:名詞 の::: 赤い::あかい:形容詞 線::せん:名詞 は::: 鉄道::てつどう:名詞 を::: あらわし:あらわす::動詞 て::: い:いる::動詞 ます::: 。:::
有難い	小さな::ちいさな: 情報::じょうほう:名詞 で:だ:: あっ:ある:: て::: も::: お知らせ::おしらせ:名詞 いただける:::動詞 と::: 有難く:有難い:ありがたく:形容詞 存じ:存じる:ぞんじ:動詞 ます::: 。:::
あれこれ	彼ら::かれら:名詞 は::: あれこれ:::名詞 と::: 話::はなし:名詞 を::: し:する::動詞 て::: い:いる::動詞 ます::: 。:::
荒れる	村::むら:名詞 へ::: の::: 道路::どうろ:名詞 は::: とても:::副詞 荒れ:荒れる:あれ:動詞 て::: い:いる::動詞 ます::: 。:::
慌ただしい	彼::かれ:名詞 は::: 慌ただしい::あわただしい:形容詞 毎日::まいにち:名詞 を::: 送っ:送る:おくっ:動詞 て::: い:いる::動詞 ます::: 。:::
安易	そんなに:::副詞 安易::あんい:名詞 に::: 妥協::だきょう:名詞 し:する::動詞 ない::: で::: ください:くださる::動詞 。:::
アンテナ	アンテナ::あんてな:名詞 の::: 調子::ちょうし:名詞 で::: も::: 悪い::わるい:形容詞 の:::名詞 か::: な::: 。:::
言い出す	これ:::名詞 は::: だれ:::名詞 か::: の::: 言い出し:言い出す:いいだし:動詞 た::: こと:::名詞 かい::: 。:::
意義	彼::かれ:名詞 は::: 重大::じゅうだい:名詞 な:だ:: 意義::いぎ:名詞 の::: ある:::動詞 決定::けってい:名詞 を::: 下し:下す:くだし:動詞 た::: 。:::
